batch: 0, network_service[batch 0]: [5 3 8 6 4 7 3 1 1 3 7 3 8 7 5 4 1 5 1 6]," placement[batch 0]: [14.  3. 12. 18. 10.  6.  1.  4. 16.  3.  9.  7.  4.  5. 15.  5.  0. 15.
 15.  3.]", reward: 7048.4375, lagrangian: 59565.625, baseline: 0.021597370505332947, advantage: 59565.603402629495, penalty: 52517.1875, minibatch_loss: -178431.375
batch: 1600, network_service[batch 0]: [5 3 6 8 1 1 6 4 5 8 2 3 6 3 5 5 7 8 4 6]," placement[batch 0]: [10. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0. 12. 12. 12. 12.  1.  2.  2.
  2.  2.]", reward: 5686.71875, lagrangian: 12316.40625, baseline: 3960.3017578125, advantage: 8356.1044921875, penalty: 6629.6875, minibatch_loss: -7507.7138671875
batch: 1700, network_service[batch 0]: [4 7 7 4 2 7 6 3 7 5 8 2 8 2 1 2 7 8 8 4]," placement[batch 0]: [10. 10. 10. 10. 11. 10. 11. 11.  0. 11.  0.  0. 12.  3. 12.  2.  2.  2.
  2.  2.]", reward: 5768.75, lagrangian: 12789.0625, baseline: 4150.88330078125, advantage: 8638.17919921875, penalty: 7020.3125, minibatch_loss: -7737.8603515625
batch: 1800, network_service[batch 0]: [2 5 7 1 1 4 4 1 2 1 8 7 4 3 5 2 5 3 3 6]," placement[batch 0]: [10. 10. 10. 10. 10. 11. 11. 11. 11.  0.  0. 12.  0.  0.  2.  2.  2.  2.
  2.  4.]", reward: 5620.3125, lagrangian: 11093.75, baseline: 4340.9619140625, advantage: 6752.7880859375, penalty: 5473.4375, minibatch_loss: -5837.3662109375
batch: 1900, network_service[batch 0]: [7 1 6 5 5 2 1 7 1 2 6 8 2 2 6 3 2 3 6 2]," placement[batch 0]: [14. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0. 12.  3.  3.  3.  2.  2.
  2. 12.]", reward: 5808.59375, lagrangian: 11460.15625, baseline: 4524.0068359375, advantage: 6936.1494140625, penalty: 5651.5625, minibatch_loss: -6289.2529296875
batch: 2000, network_service[batch 0]: [5 2 3 6 7 3 5 5 7 5 4 3 5 1 1 2 8 3 6 5]," placement[batch 0]: [10. 10. 10. 10. 10. 11. 11. 11.  0.  0. 12.  0. 12. 12. 12.  3.  2.  2.
  2.  2.]", reward: 5790.625, lagrangian: 10176.5625, baseline: 4695.6103515625, advantage: 5480.9521484375, penalty: 4385.9375, minibatch_loss: -4638.9443359375
batch: 2100, network_service[batch 0]: [7 4 3 7 4 8 6 3 6 7 2 1 3 3 2 7 4 3 2 2]," placement[batch 0]: [10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0. 12. 12. 12.  3.  3.
  2.  2.]", reward: 5721.875, lagrangian: 10801.5625, baseline: 4860.83642578125, advantage: 5940.72607421875, penalty: 5079.6875, minibatch_loss: -4218.72021484375
batch: 2200, network_service[batch 0]: [3 8 2 6 6 8 2 3 1 4 6 3 2 2 4 4 4 6 3 7]," placement[batch 0]: [10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0. 12. 12.  3.  3.  2.  2.
  2.  2.]", reward: 5787.5, lagrangian: 10446.875, baseline: 5023.3740234375, advantage: 5423.5009765625, penalty: 4659.375, minibatch_loss: -3541.681396484375
batch: 2300, network_service[batch 0]: [6 6 2 3 5 4 3 4 4 5 4 4 4 2 5 8 1 2 3 5]," placement[batch 0]: [10. 10. 10. 11.  9. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.  2.  2.
  2.  2.]", reward: 5765.625, lagrangian: 10512.5, baseline: 5181.2822265625, advantage: 5331.2177734375, penalty: 4746.875, minibatch_loss: -3725.9375
batch: 2400, network_service[batch 0]: [1 7 6 1 6 6 1 2 2 8 1 6 7 4 3 4 5 8 8 2]," placement[batch 0]: [10. 10. 10. 10. 10. 10. 11. 11.  0.  0.  1.  0. 12.  3.  3.  2.  3.  2.
  2.  2.]", reward: 5721.875, lagrangian: 9512.5, baseline: 5334.20556640625, advantage: 4178.29443359375, penalty: 3790.625, minibatch_loss: -2575.25244140625
batch: 2500, network_service[batch 0]: [5 7 3 7 3 3 8 5 3 6 1 2 8 1 8 3 7 1 3 7]," placement[batch 0]: [10. 10. 10. 11. 11. 11.  0. 11.  0.  0.  0. 12. 12.  0.  3.  3.  3. 12.
  2.  2.]", reward: 5752.34375, lagrangian: 9258.59375, baseline: 5482.79443359375, advantage: 3775.79931640625, penalty: 3506.25, minibatch_loss: -2302.5517578125
batch: 2600, network_service[batch 0]: [6 6 4 8 7 6 7 7 4 5 1 1 6 5 2 7 6 4 5 7]," placement[batch 0]: [10. 10. 10. 10. 11. 11. 11. 11.  0.  0. 12.  0. 12. 12.  3.  3.  2.  2.
  2.  2.]", reward: 5730.46875, lagrangian: 9261.71875, baseline: 5624.76025390625, advantage: 3636.95849609375, penalty: 3531.25, minibatch_loss: -2010.13916015625
batch: 2700, network_service[batch 0]: [4 7 3 5 7 4 2 6 1 4 1 8 5 2 5 7 5 5 1 6]," placement[batch 0]: [10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  3. 12. 12. 12.  2.  3.  2.
  2.  2.]", reward: 5785.15625, lagrangian: 9158.59375, baseline: 5762.97119140625, advantage: 3395.62255859375, penalty: 3373.4375, minibatch_loss: -1764.6849365234375
batch: 2800, network_service[batch 0]: [7 5 2 1 6 3 8 4 5 2 1 2 7 3 7 1 3 6 8 2]," placement[batch 0]: [10. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0.  0. 12. 12.  3. 12.  3.  2.
  3.  2.]", reward: 5788.28125, lagrangian: 9577.34375, baseline: 5899.18701171875, advantage: 3678.15673828125, penalty: 3789.0625, minibatch_loss: -1957.38671875
batch: 2900, network_service[batch 0]: [6 8 2 4 1 8 8 4 2 3 6 2 2 2 3 4 2 8 2 4]," placement[batch 0]: [10. 10. 10. 10. 11. 11.  0.  0.  0.  0.  0. 12. 12. 12.  3.  3.  3.  3.
  2.  2.]", reward: 5746.875, lagrangian: 8948.4375, baseline: 6028.337890625, advantage: 2920.099609375, penalty: 3201.5625, minibatch_loss: -1538.779052734375
batch: 3000, network_service[batch 0]: [4 8 4 1 7 3 2 2 8 6 4 7 5 4 6 6 7 1 1 5]," placement[batch 0]: [10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  3.  2.
  2.  2.]", reward: 5742.96875, lagrangian: 8844.53125, baseline: 6155.18017578125, advantage: 2689.35107421875, penalty: 3101.5625, minibatch_loss: -1273.761962890625
batch: 3100, network_service[batch 0]: [1 1 5 6 8 2 7 7 8 6 4 5 6 2 5 6 5 2 8 6]," placement[batch 0]: [10. 10. 10. 10. 11. 11. 11.  1.  0.  0.  0. 12. 12.  3.  3.  3.  3.  2.
  2.  2.]", reward: 5800.78125, lagrangian: 8746.09375, baseline: 6276.7802734375, advantage: 2469.3134765625, penalty: 2945.3125, minibatch_loss: -994.8322143554688
batch: 3200, network_service[batch 0]: [3 2 3 4 2 3 4 4 2 5 7 5 5 2 8 7 3 3 8 4]," placement[batch 0]: [10. 10. 10. 10.  0. 11. 11. 11.  0.  0.  0.  0. 12. 12. 12. 12.  3.  2.
  2.  2.]", reward: 5704.6875, lagrangian: 8173.4375, baseline: 6393.36767578125, advantage: 1780.06982421875, penalty: 2468.75, minibatch_loss: -702.6371459960938
batch: 3300, network_service[batch 0]: [5 7 8 7 1 4 1 7 7 5 3 6 1 7 7 7 6 3 4 2]," placement[batch 0]: [10. 10. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  2. 12.  3.  3.  3.  2.
  2.  2.]", reward: 5722.65625, lagrangian: 8425.78125, baseline: 6505.83837890625, advantage: 1919.94287109375, penalty: 2703.125, minibatch_loss: -788.6556396484375
batch: 3400, network_service[batch 0]: [8 8 4 5 1 3 5 7 3 7 1 7 3 4 1 3 4 7 2 1]," placement[batch 0]: [10. 10.  1. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0. 12. 12.  3.  3.  2.
  3.  2.]", reward: 5785.9375, lagrangian: 8701.5625, baseline: 6614.5185546875, advantage: 2087.0439453125, penalty: 2915.625, minibatch_loss: -923.5181274414062
batch: 3500, network_service[batch 0]: [6 2 2 3 2 3 3 6 5 5 4 7 2 6 6 2 3 7 6 6]," placement[batch 0]: [10. 10. 10. 10. 11. 13. 11.  0.  0.  0.  0. 12. 12. 12.  3.  3.  2.  2.
  2.  2.]", reward: 5758.59375, lagrangian: 8380.46875, baseline: 6721.20361328125, advantage: 1659.26513671875, penalty: 2621.875, minibatch_loss: -684.2491455078125
batch: 3600, network_service[batch 0]: [8 7 4 7 6 6 5 1 5 2 1 2 2 4 1 8 5 6 3 7]," placement[batch 0]: [10. 10. 10. 10. 10. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  3.  2.
  2.  2.]", reward: 5844.53125, lagrangian: 8516.40625, baseline: 6817.18701171875, advantage: 1699.21923828125, penalty: 2671.875, minibatch_loss: -885.9420166015625
batch: 3700, network_service[batch 0]: [3 5 4 3 3 4 8 6 4 1 5 6 6 8 1 7 7 2 1 5]," placement[batch 0]: [10. 10. 10. 13. 13. 13. 11. 11.  0.  0. 12. 12. 12. 12.  3.  3.  2.  2.
  2.  2.]", reward: 5982.8125, lagrangian: 8229.6875, baseline: 6902.0625, advantage: 1327.625, penalty: 2246.875, minibatch_loss: -725.0877075195312
batch: 3800, network_service[batch 0]: [7 6 5 1 2 8 8 7 4 5 6 4 2 4 3 3 8 1 7 5]," placement[batch 0]: [10. 10. 10.  1.  1. 13. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 6011.71875, lagrangian: 7833.59375, baseline: 6974.685546875, advantage: 858.908203125, penalty: 1821.875, minibatch_loss: -529.345947265625
batch: 3900, network_service[batch 0]: [8 6 3 8 2 6 4 5 2 6 6 5 3 2 2 5 5 2 3 6]," placement[batch 0]: [ 1. 10. 10. 10.  1. 11. 11. 11. 11.  0.  0. 11. 12. 12. 12. 12.  3.  2.
  2.  2.]", reward: 6001.5625, lagrangian: 7517.1875, baseline: 7024.10205078125, advantage: 493.08544921875, penalty: 1515.625, minibatch_loss: -339.14141845703125
batch: 4000, network_service[batch 0]: [5 1 2 4 5 4 2 8 4 5 5 1 5 8 1 5 6 7 2 4]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12. 12.  3.  2.
  2.  2.]", reward: 5934.375, lagrangian: 7426.5625, baseline: 7060.087890625, advantage: 366.474609375, penalty: 1492.1875, minibatch_loss: -175.6631622314453
batch: 4100, network_service[batch 0]: [4 3 3 7 6 1 5 4 3 3 6 1 6 6 7 6 4 2 5 4]," placement[batch 0]: [ 1. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5982.03125, lagrangian: 7482.03125, baseline: 7087.0751953125, advantage: 394.9560546875, penalty: 1500.0, minibatch_loss: -249.7977752685547
batch: 4200, network_service[batch 0]: [1 6 4 1 3 3 5 5 6 5 7 6 4 3 3 3 4 5 6 1]," placement[batch 0]: [10. 10. 10. 10.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5938.28125, lagrangian: 7336.71875, baseline: 7112.3466796875, advantage: 224.3720703125, penalty: 1398.4375, minibatch_loss: -218.4449462890625
batch: 4300, network_service[batch 0]: [2 2 1 1 3 1 8 4 7 1 3 1 8 7 2 2 7 8 7 7]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12.  3.  2.  2.  2.
  2.  2.]", reward: 5862.5, lagrangian: 7065.625, baseline: 7125.158203125, advantage: -59.533203125, penalty: 1203.125, minibatch_loss: -100.56770324707031
batch: 4400, network_service[batch 0]: [7 3 4 6 8 6 4 1 4 1 3 8 3 6 1 3 8 7 3 3]," placement[batch 0]: [10. 10. 10.  1.  1.  1.  1. 11. 11.  0.  0.  0.  0. 12. 12.  3.  3.  3.
  2.  2.]", reward: 5907.8125, lagrangian: 6978.125, baseline: 7129.56201171875, advantage: -151.43701171875, penalty: 1070.3125, minibatch_loss: -56.50406265258789
batch: 4500, network_service[batch 0]: [5 1 3 2 5 8 8 7 1 1 7 2 6 5 7 6 8 8 1 8]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5899.21875, lagrangian: 7110.15625, baseline: 7130.22607421875, advantage: -20.06982421875, penalty: 1210.9375, minibatch_loss: -63.817543029785156
batch: 4600, network_service[batch 0]: [7 8 2 4 8 7 1 6 2 2 3 1 3 8 1 8 4 7 3 8]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 16. 11. 11.  0.  0.  0.  0. 12. 12.  3.  2.  2.
  2.  2.]", reward: 5857.03125, lagrangian: 6997.65625, baseline: 7129.76611328125, advantage: -132.10986328125, penalty: 1140.625, minibatch_loss: -30.75424575805664
batch: 4700, network_service[batch 0]: [6 4 1 8 8 5 2 8 1 3 4 4 2 2 7 5 4 7 2 6]," placement[batch 0]: [10. 10. 10. 10.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12.  3.  3.  2.  2.
  2.  2.]", reward: 5895.3125, lagrangian: 6926.5625, baseline: 7125.39794921875, advantage: -198.83544921875, penalty: 1031.25, minibatch_loss: 9.754308700561523
batch: 4800, network_service[batch 0]: [1 2 8 8 8 1 1 6 6 1 7 8 8 8 5 1 3 4 8 2]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11.  7.  0.  0.  0.  0. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5905.46875, lagrangian: 6972.65625, baseline: 7113.96142578125, advantage: -141.30517578125, penalty: 1067.1875, minibatch_loss: -39.06023406982422
batch: 4900, network_service[batch 0]: [8 3 4 2 6 3 7 5 4 3 8 6 8 1 3 3 2 6 3 3]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12. 12. 12.  3.
  2.  2.]", reward: 5887.5, lagrangian: 7025.0, baseline: 7107.03173828125, advantage: -82.03173828125, penalty: 1137.5, minibatch_loss: -44.41565704345703
batch: 5000, network_service[batch 0]: [2 6 2 4 2 4 8 5 1 7 3 8 2 7 4 8 8 6 3 2]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  3.
  2.  2.]", reward: 5941.40625, lagrangian: 6844.53125, baseline: 7090.087890625, advantage: -245.556640625, penalty: 903.125, minibatch_loss: 6.958137512207031
batch: 5100, network_service[batch 0]: [5 6 4 3 6 5 1 5 4 7 1 5 5 2 6 6 4 5 4 7]," placement[batch 0]: [10. 10. 10.  1.  1.  1.  1. 11. 11.  0.  0.  0. 12. 12.  3.  3.  3.  2.
  2.  2.]", reward: 5923.4375, lagrangian: 6962.5, baseline: 7073.43798828125, advantage: -110.93798828125, penalty: 1039.0625, minibatch_loss: -73.74624633789062
batch: 5200, network_service[batch 0]: [8 3 2 8 3 6 5 2 1 1 5 4 5 5 1 4 5 1 7 3]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0.  0. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5918.75, lagrangian: 6918.75, baseline: 7053.779296875, advantage: -135.029296875, penalty: 1000.0, minibatch_loss: -10.910804748535156
batch: 5300, network_service[batch 0]: [4 5 8 6 3 1 1 2 5 8 3 6 7 7 5 2 7 4 6 4]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12.  3.  3.  3.  2.
  2.  2.]", reward: 5917.1875, lagrangian: 6870.3125, baseline: 7030.51513671875, advantage: -160.20263671875, penalty: 953.125, minibatch_loss: -17.270751953125
batch: 5400, network_service[batch 0]: [1 4 6 6 3 8 5 6 2 6 7 5 5 7 5 6 6 6 2 3]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0.  0. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5879.6875, lagrangian: 6793.75, baseline: 7009.32080078125, advantage: -215.57080078125, penalty: 914.0625, minibatch_loss: -19.048446655273438
batch: 5500, network_service[batch 0]: [5 5 5 1 4 2 6 8 7 3 3 8 1 1 5 1 4 4 1 3]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5922.65625, lagrangian: 7033.59375, baseline: 6981.107421875, advantage: 52.486328125, penalty: 1110.9375, minibatch_loss: -35.89837646484375
batch: 5600, network_service[batch 0]: [8 3 1 3 6 1 5 1 2 3 7 8 5 4 4 3 5 7 3 1]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0.  0. 12. 12. 12.  3.  3.
  2.  2.]", reward: 5918.75, lagrangian: 6590.625, baseline: 6957.64013671875, advantage: -367.01513671875, penalty: 671.875, minibatch_loss: 43.146846771240234
batch: 5700, network_service[batch 0]: [7 7 2 3 3 4 3 3 7 1 5 5 6 3 3 8 6 6 5 3]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5884.375, lagrangian: 6626.5625, baseline: 6934.361328125, advantage: -307.798828125, penalty: 742.1875, minibatch_loss: 1.0701370239257812
batch: 5800, network_service[batch 0]: [1 7 4 6 1 8 5 6 1 6 7 4 4 3 2 7 8 1 7 2]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  3.
  2.  2.]", reward: 5915.625, lagrangian: 6821.875, baseline: 6906.005859375, advantage: -84.130859375, penalty: 906.25, minibatch_loss: 1.052351951599121
batch: 5900, network_service[batch 0]: [3 1 7 8 6 3 1 8 2 3 2 8 2 6 7 7 5 1 3 1]," placement[batch 0]: [10. 10. 10. 10.  1.  1. 11. 11. 11.  0.  0.  0.  0. 12. 12. 12.  3.  3.
  2.  2.]", reward: 5896.875, lagrangian: 6725.0, baseline: 6874.69580078125, advantage: -149.69580078125, penalty: 828.125, minibatch_loss: -46.94525909423828
batch: 6000, network_service[batch 0]: [7 6 2 3 3 2 2 2 1 1 5 4 3 4 5 3 5 6 4 5]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5914.84375, lagrangian: 6578.90625, baseline: 6849.93701171875, advantage: -271.03076171875, penalty: 664.0625, minibatch_loss: 33.51633071899414
batch: 6100, network_service[batch 0]: [7 8 7 2 8 6 4 8 6 7 6 3 5 6 4 3 5 7 3 4]," placement[batch 0]: [10. 10. 10.  1.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5873.4375, lagrangian: 6732.8125, baseline: 6826.6689453125, advantage: -93.8564453125, penalty: 859.375, minibatch_loss: -33.47020721435547
batch: 6200, network_service[batch 0]: [1 2 2 1 4 4 5 3 5 2 8 8 1 7 4 8 8 1 7 7]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0.  0. 12.  3.  3.  2.  2.
  2.  2.]", reward: 5889.0625, lagrangian: 6662.5, baseline: 6807.70263671875, advantage: -145.20263671875, penalty: 773.4375, minibatch_loss: 17.563154220581055
batch: 6300, network_service[batch 0]: [3 1 8 1 6 5 2 5 5 4 5 2 7 7 6 7 6 4 5 2]," placement[batch 0]: [10. 10. 10.  1.  1. 11. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5904.6875, lagrangian: 6771.875, baseline: 6778.27392578125, advantage: -6.39892578125, penalty: 867.1875, minibatch_loss: -28.745025634765625
batch: 6400, network_service[batch 0]: [1 2 6 6 1 5 7 5 3 5 3 6 7 5 3 3 3 4 3 3]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12. 12.  3.  3.
  2.  2.]", reward: 5937.5, lagrangian: 6773.4375, baseline: 6760.00732421875, advantage: 13.43017578125, penalty: 835.9375, minibatch_loss: -38.076019287109375
batch: 6500, network_service[batch 0]: [8 2 1 6 6 1 7 3 5 6 3 2 4 5 7 2 6 2 6 1]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0.  0. 12. 12.  3.  3.  3.
  2.  2.]", reward: 5904.6875, lagrangian: 6600.0, baseline: 6733.75830078125, advantage: -133.75830078125, penalty: 695.3125, minibatch_loss: -21.236595153808594
batch: 6600, network_service[batch 0]: [3 5 2 7 2 5 1 7 7 2 2 4 4 7 8 2 7 4 3 8]," placement[batch 0]: [10. 10. 10.  1.  1.  1. 11. 11. 11.  0.  0.  0. 12. 12. 12.  3.  3.  2.
  2.  2.]", reward: 5955.46875, lagrangian: 6721.09375, baseline: 6714.23388671875, advantage: 6.85986328125, penalty: 765.625, minibatch_loss: -16.928386688232422
