batch: 0, network_service[batch 0]: [8 8 3 4 3 5 6 8 3 3 8 3 2 7 4 8 8 3 5 2]," placement[batch 0]: [19. 17.  3.  1. 18. 11.  8. 13. 15. 10.  7.  6.  9.  8.  5.  9. 10. 10.
 15.  9.]", reward: 7066.40625, lagrangian: 59592.96875, baseline: -0.04669506102800369, advantage: 59593.01544506103, penalty: 52526.5625, minibatch_loss: -178511.59375
batch: 1100, network_service[batch 0]: [6 8 5 3 2 8 6 6 3 6 4 6 8 7 7 5 2 7 5 4]," placement[batch 0]: [ 6. 11. 11. 11. 11. 11. 11.  0.  2.  2. 12.  0. 10. 10. 10. 10.  0.  0.
  7.  0.]", reward: 5693.75, lagrangian: 14762.5, baseline: 2040.8359375, advantage: 12721.6640625, penalty: 9068.75, minibatch_loss: -18612.26171875
batch: 1200, network_service[batch 0]: [8 4 6 2 7 7 2 7 6 1 1 1 6 3 4 3 6 1 3 4]," placement[batch 0]: [11. 11. 11. 11. 11. 12. 12. 12.  2.  0.  9. 10. 12. 10.  0.  2. 10. 10.
 10.  2.]", reward: 5687.5, lagrangian: 13835.9375, baseline: 2192.480224609375, advantage: 11643.457275390625, penalty: 8148.4375, minibatch_loss: -15047.330078125
batch: 1300, network_service[batch 0]: [2 3 2 4 7 4 3 2 1 8 4 3 6 4 7 7 4 4 7 2]," placement[batch 0]: [11. 11. 12. 11. 12. 12. 12.  0. 10.  0.  0.  0.  2.  2.  0. 10.  0. 10.
  0. 10.]", reward: 5565.625, lagrangian: 14043.75, baseline: 2340.345458984375, advantage: 11703.404541015625, penalty: 8478.125, minibatch_loss: -13967.6181640625
batch: 1400, network_service[batch 0]: [7 5 6 3 1 1 6 8 6 6 1 6 8 5 5 7 3 5 1 4]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 11. 12.  0.  0.  5.  0. 10. 10. 10. 10. 10.  0.
  0.  0.]", reward: 5659.375, lagrangian: 13425.0, baseline: 2488.462890625, advantage: 10936.537109375, penalty: 7765.625, minibatch_loss: -12535.91796875
batch: 1500, network_service[batch 0]: [3 7 3 6 1 4 2 2 2 4 8 1 5 7 4 8 5 1 1 1]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3. 12. 12.  2.  2. 10.  2.  0.  0.  0.  1.
 10.  2.]", reward: 5780.46875, lagrangian: 12496.09375, baseline: 2636.39111328125, advantage: 9859.70263671875, penalty: 6715.625, minibatch_loss: -11611.7373046875
batch: 1600, network_service[batch 0]: [2 3 1 8 4 3 6 6 8 3 8 3 7 7 3 1 3 7 7 1]," placement[batch 0]: [11. 11. 11. 12. 11.  2. 10. 12.  3.  3.  2. 12.  0.  0.  0. 10. 10. 10.
  0. 10.]", reward: 5774.21875, lagrangian: 12350.78125, baseline: 2783.076904296875, advantage: 9567.704345703125, penalty: 6576.5625, minibatch_loss: -10625.283203125
batch: 1700, network_service[batch 0]: [4 5 1 4 5 5 5 3 3 2 2 2 8 7 4 1 6 6 3 2]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12. 12.  2. 12.  3.  3. 10.  0.  0. 10.  0.  0.
  1.  0.]", reward: 5835.15625, lagrangian: 12657.03125, baseline: 2929.918212890625, advantage: 9727.113037109375, penalty: 6821.875, minibatch_loss: -10187.18359375
batch: 1800, network_service[batch 0]: [8 2 2 5 6 3 1 8 3 7 6 8 7 2 6 2 1 3 7 7]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12. 12.  2.  2.  2.  0.  2. 10.  1.  2. 10.  2.
  2. 10.]", reward: 5828.90625, lagrangian: 12408.59375, baseline: 3076.207275390625, advantage: 9332.386474609375, penalty: 6579.6875, minibatch_loss: -9829.390625
batch: 1900, network_service[batch 0]: [6 6 7 8 7 7 6 2 6 3 4 4 3 5 2 4 5 6 2 5]," placement[batch 0]: [11. 11. 11. 12. 12. 12. 12.  2.  0.  2.  0.  0.  0. 10. 10.  1.  3. 10.
 10. 10.]", reward: 5685.15625, lagrangian: 11269.53125, baseline: 3221.953369140625, advantage: 8047.577880859375, penalty: 5584.375, minibatch_loss: -8109.93896484375
batch: 2000, network_service[batch 0]: [1 1 5 1 1 7 8 1 2 4 5 4 2 1 8 5 1 3 7 5]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12. 12.  3.  2.  3.  2.  3. 10.  0.  0.  0.  0.
 10. 10.]", reward: 5680.46875, lagrangian: 12022.65625, baseline: 3369.363525390625, advantage: 8653.292724609375, penalty: 6342.1875, minibatch_loss: -8455.818359375
batch: 2100, network_service[batch 0]: [6 1 4 3 7 4 6 6 1 8 6 1 2 5 3 4 1 2 2 5]," placement[batch 0]: [11. 11. 11. 12. 12. 12. 12. 12.  0.  3.  3.  3.  0. 10.  3. 10.  0. 10.
  0. 10.]", reward: 5797.65625, lagrangian: 11205.46875, baseline: 3516.91015625, advantage: 7688.55859375, penalty: 5407.8125, minibatch_loss: -7280.6474609375
batch: 2200, network_service[batch 0]: [5 4 5 6 5 2 4 4 3 4 1 4 6 3 8 1 4 6 5 8]," placement[batch 0]: [11. 11. 12. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0. 10. 10. 10. 10.
 10. 10.]", reward: 5796.09375, lagrangian: 11803.90625, baseline: 3663.371337890625, advantage: 8140.534912109375, penalty: 6007.8125, minibatch_loss: -7692.7548828125
batch: 2300, network_service[batch 0]: [1 3 8 6 8 7 7 7 7 6 4 7 5 4 2 5 4 5 6 7]," placement[batch 0]: [11. 11. 11. 12. 12. 12. 12. 12.  2.  0.  2.  2.  0. 10. 10.  1.  0. 10.
 10.  0.]", reward: 5782.8125, lagrangian: 11298.4375, baseline: 3809.9990234375, advantage: 7488.4384765625, penalty: 5515.625, minibatch_loss: -6801.00927734375
batch: 2400, network_service[batch 0]: [6 7 6 5 4 2 4 6 1 1 8 4 8 6 8 1 3 4 1 6]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3.  3.  3.  3. 10.  0.  0.  0. 12.  0. 10.
 10.  0.]", reward: 5757.8125, lagrangian: 10959.375, baseline: 3955.941650390625, advantage: 7003.433349609375, penalty: 5201.5625, minibatch_loss: -6275.669921875
batch: 2500, network_service[batch 0]: [1 5 8 6 2 3 2 3 3 2 3 5 3 1 3 2 1 1 7 4]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3.  3.  2. 10.  2.  3.  0. 10.  0. 10.  0.
 10. 10.]", reward: 5806.25, lagrangian: 10845.3125, baseline: 4100.67529296875, advantage: 6744.63720703125, penalty: 5039.0625, minibatch_loss: -5560.625
batch: 2600, network_service[batch 0]: [7 7 1 6 6 8 7 2 1 2 1 6 4 5 7 4 4 6 1 8]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3.  2.  3.  2.  0.  0. 15.  0.  0. 10. 10.
 10. 10.]", reward: 5788.28125, lagrangian: 10628.90625, baseline: 4244.45654296875, advantage: 6384.44970703125, penalty: 4840.625, minibatch_loss: -5231.76123046875
batch: 2700, network_service[batch 0]: [6 8 7 4 1 7 1 6 8 5 6 3 2 2 3 5 2 4 7 7]," placement[batch 0]: [11. 11. 11. 12. 12. 12. 12. 12.  3.  2.  2.  2.  2.  0.  0.  0.  0.  0.
  3. 10.]", reward: 5823.4375, lagrangian: 10875.0, baseline: 4387.2646484375, advantage: 6487.7353515625, penalty: 5051.5625, minibatch_loss: -5169.75830078125
batch: 2800, network_service[batch 0]: [7 3 3 3 4 7 8 4 7 5 7 2 1 6 7 8 5 8 8 7]," placement[batch 0]: [11. 11. 12. 13. 12. 12. 12.  3.  3.  2.  0.  3.  2.  2.  0.  0. 10.  0.
 10. 10.]", reward: 5685.9375, lagrangian: 10053.125, baseline: 4530.56591796875, advantage: 5522.55908203125, penalty: 4367.1875, minibatch_loss: -4235.306640625
batch: 2900, network_service[batch 0]: [8 8 2 1 7 2 6 6 2 7 2 7 8 3 6 5 6 1 7 1]," placement[batch 0]: [11. 11. 11. 11. 11. 12. 12.  3.  3.  2.  2.  0.  2.  0.  1.  0. 10. 10.
  0. 10.]", reward: 5746.09375, lagrangian: 10355.46875, baseline: 4670.0419921875, advantage: 5685.4267578125, penalty: 4609.375, minibatch_loss: -4173.3310546875
batch: 3000, network_service[batch 0]: [6 1 5 3 4 8 7 7 1 5 5 1 1 6 3 1 4 8 5 1]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12. 12.  2. 19.  2.  2. 10.  0.  0.  0. 10. 10.
 10. 10.]", reward: 5783.59375, lagrangian: 10307.03125, baseline: 4808.9384765625, advantage: 5498.0927734375, penalty: 4523.4375, minibatch_loss: -3597.08349609375
batch: 3100, network_service[batch 0]: [3 1 3 6 3 2 1 5 4 6 6 5 4 8 4 8 5 4 1 8]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  2.  3.  3.  2.  2.  0.  0.  0. 10. 10. 10.
 10. 10.]", reward: 5774.21875, lagrangian: 10185.15625, baseline: 4947.8017578125, advantage: 5237.3544921875, penalty: 4410.9375, minibatch_loss: -3368.599853515625
batch: 3200, network_service[batch 0]: [4 5 6 2 8 3 1 6 3 7 7 7 5 2 6 6 1 1 4 1]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  2.  3.  3.  0.  2.  2.  0.  0. 10.  0.  0. 10.
 10. 10.]", reward: 5751.5625, lagrangian: 9462.5, baseline: 5083.35205078125, advantage: 4379.14794921875, penalty: 3710.9375, minibatch_loss: -2834.91259765625
batch: 3300, network_service[batch 0]: [1 4 1 3 6 3 4 4 8 3 4 2 4 2 6 3 1 1 5 5]," placement[batch 0]: [11. 11. 11. 11. 10. 12. 12.  3.  3.  3.  3.  2.  2.  0.  0. 10. 10. 10.
 10. 10.]", reward: 5794.53125, lagrangian: 9669.53125, baseline: 5216.37255859375, advantage: 4453.15869140625, penalty: 3875.0, minibatch_loss: -2792.15185546875
batch: 3400, network_service[batch 0]: [2 2 3 6 1 7 4 1 7 2 6 3 1 8 6 6 8 1 2 6]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  2.  0.  0. 10. 10.
 10. 10.]", reward: 5755.46875, lagrangian: 9327.34375, baseline: 5347.2470703125, advantage: 3980.0966796875, penalty: 3571.875, minibatch_loss: -2506.573974609375
batch: 3500, network_service[batch 0]: [3 3 4 7 2 8 6 6 4 4 3 4 4 6 4 1 6 6 3 7]," placement[batch 0]: [11. 11. 11. 13. 12. 12. 12.  3.  2.  3.  2.  2.  2.  0.  0.  0.  0. 10.
 10. 10.]", reward: 5829.6875, lagrangian: 9467.1875, baseline: 5475.06494140625, advantage: 3992.12255859375, penalty: 3637.5, minibatch_loss: -2531.34375
batch: 3600, network_service[batch 0]: [6 5 4 8 5 3 2 7 5 6 8 3 3 8 7 7 8 5 3 7]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12. 12.  3.  3.  2.  1.  0.  0.  0. 10. 10.  0.
 10. 10.]", reward: 5870.3125, lagrangian: 9417.1875, baseline: 5600.68701171875, advantage: 3816.50048828125, penalty: 3546.875, minibatch_loss: -2436.18017578125
batch: 3700, network_service[batch 0]: [2 5 5 4 1 8 3 7 1 5 5 2 2 7 7 4 1 3 8 2]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  1.  0.  0.  0. 10.  1.
 10. 10.]", reward: 5833.59375, lagrangian: 8622.65625, baseline: 5719.8515625, advantage: 2902.8046875, penalty: 2789.0625, minibatch_loss: -1900.017822265625
batch: 3800, network_service[batch 0]: [6 3 8 6 7 2 8 8 2 8 7 2 5 5 7 8 7 1 7 1]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12. 12. 18.  2.  5.  2.  0.  1.  1.  1. 10. 10.
  1. 10.]", reward: 5836.71875, lagrangian: 8688.28125, baseline: 5834.65869140625, advantage: 2853.62255859375, penalty: 2851.5625, minibatch_loss: -1819.7781982421875
batch: 3900, network_service[batch 0]: [2 6 7 2 7 6 2 5 3 3 6 7 5 3 2 7 4 5 1 3]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  2.  3.  2.  0.  2.  0.  0.  0. 10. 10. 15.
 10. 10.]", reward: 5914.0625, lagrangian: 8968.75, baseline: 5945.92919921875, advantage: 3022.82080078125, penalty: 3054.6875, minibatch_loss: -2201.642578125
batch: 4000, network_service[batch 0]: [1 2 6 3 2 7 3 5 2 4 1 7 8 1 2 7 5 7 8 2]," placement[batch 0]: [11. 11. 11. 12. 12. 12. 12.  3.  3.  2.  2.  1.  0.  0.  1. 10.  1. 10.
 10. 10.]", reward: 5903.125, lagrangian: 8892.1875, baseline: 6052.88818359375, advantage: 2839.29931640625, penalty: 2989.0625, minibatch_loss: -1914.7989501953125
batch: 4100, network_service[batch 0]: [6 5 8 1 1 5 3 6 1 6 2 3 1 7 1 4 5 8 4 7]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  3.  2.  2.  1.  0.  0.  0.  1. 10.  1.
 10. 10.]", reward: 5865.625, lagrangian: 8609.375, baseline: 6158.85986328125, advantage: 2450.51513671875, penalty: 2743.75, minibatch_loss: -1872.4837646484375
batch: 4200, network_service[batch 0]: [6 6 4 1 3 5 7 3 3 3 6 1 6 4 4 5 4 7 6 6]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2. 13.  3.  1.  0. 10.  1.
 10.  1.]", reward: 5898.4375, lagrangian: 8706.25, baseline: 6260.1689453125, advantage: 2446.0810546875, penalty: 2807.8125, minibatch_loss: -1511.357421875
batch: 4300, network_service[batch 0]: [6 1 2 7 7 2 8 8 8 1 8 5 6 2 1 1 5 6 3 1]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  0.  0.  0.  0.  1.  0. 10.
 10. 10.]", reward: 5860.15625, lagrangian: 7985.15625, baseline: 6361.58056640625, advantage: 1623.57568359375, penalty: 2125.0, minibatch_loss: -970.0091552734375
batch: 4400, network_service[batch 0]: [1 2 7 1 6 7 5 6 7 8 5 7 1 6 4 2 7 3 5 2]," placement[batch 0]: [11. 11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  0.  1.  1. 10.
 10. 10.]", reward: 5960.9375, lagrangian: 8653.125, baseline: 6456.1435546875, advantage: 2196.9814453125, penalty: 2692.1875, minibatch_loss: -1233.867431640625
batch: 4500, network_service[batch 0]: [7 7 5 1 1 5 1 5 7 3 4 8 5 3 4 5 4 3 6 3]," placement[batch 0]: [11. 11. 11. 12. 12. 12. 12.  3.  2.  2.  2.  2.  0.  0.  0.  0.  1.  1.
 10. 10.]", reward: 5836.71875, lagrangian: 8513.28125, baseline: 6545.47412109375, advantage: 1967.80712890625, penalty: 2676.5625, minibatch_loss: -1325.773193359375
batch: 4600, network_service[batch 0]: [5 4 4 3 1 8 2 1 8 7 3 1 8 3 7 1 2 5 7 6]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  0.  2.  1.  0.  0.  1. 10. 10.
 10.  1.]", reward: 5945.3125, lagrangian: 8031.25, baseline: 6630.244140625, advantage: 1401.005859375, penalty: 2085.9375, minibatch_loss: -1027.3748779296875
batch: 4700, network_service[batch 0]: [8 2 3 2 2 1 1 5 7 8 5 8 3 7 5 5 4 3 1 6]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  1.  2.  2.  2.  0.  0.  0.  0.  0.  1. 10. 10.
 10. 10.]", reward: 5928.125, lagrangian: 8021.875, baseline: 6704.69482421875, advantage: 1317.18017578125, penalty: 2093.75, minibatch_loss: -751.7142944335938
batch: 4800, network_service[batch 0]: [3 3 1 4 1 1 6 5 4 4 3 7 4 1 5 4 1 7 3 7]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  0.  0.  0.  1.  0.  1. 10.  1.
 10. 10.]", reward: 5913.28125, lagrangian: 8202.34375, baseline: 6771.93798828125, advantage: 1430.40576171875, penalty: 2289.0625, minibatch_loss: -716.5474853515625
batch: 4900, network_service[batch 0]: [5 2 8 8 5 5 2 3 8 5 2 4 6 8 3 3 6 8 4 3]," placement[batch 0]: [11. 11. 11.  2. 12. 12.  3.  3.  2.  2.  2.  0.  0.  0.  1.  0. 10. 10.
 10. 10.]", reward: 5864.0625, lagrangian: 7965.625, baseline: 6834.83642578125, advantage: 1130.78857421875, penalty: 2101.5625, minibatch_loss: -678.4210205078125
batch: 5000, network_service[batch 0]: [2 2 4 4 6 1 5 7 4 7 5 4 7 2 2 1 1 2 4 5]," placement[batch 0]: [11. 11. 11. 11. 12. 12.  3.  3.  2.  2.  0.  0.  1.  0.  1.  0. 10. 10.
 10. 10.]", reward: 5901.5625, lagrangian: 7557.8125, baseline: 6894.44482421875, advantage: 663.36767578125, penalty: 1656.25, minibatch_loss: -285.861572265625
batch: 5100, network_service[batch 0]: [1 1 4 8 6 5 8 8 1 1 7 2 2 5 8 8 5 7 5 6]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  1.  1.  0.  1.  0.  1. 10.
 10. 10.]", reward: 5909.375, lagrangian: 7675.0, baseline: 6945.130859375, advantage: 729.869140625, penalty: 1765.625, minibatch_loss: -370.07879638671875
batch: 5200, network_service[batch 0]: [4 3 1 4 1 1 7 4 7 4 8 6 6 8 7 7 1 5 5 5]," placement[batch 0]: [11. 11. 11. 12. 12.  3.  3.  3.  2.  2.  2.  1.  2.  0.  0.  0.  1. 10.
 10. 10.]", reward: 5992.1875, lagrangian: 7984.375, baseline: 6993.09423828125, advantage: 991.28076171875, penalty: 1992.1875, minibatch_loss: -448.76885986328125
batch: 5300, network_service[batch 0]: [8 3 1 1 2 7 7 6 4 7 1 8 7 5 4 3 5 5 2 3]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  3.  2.  2.  0.  0.  0.  0.  1.  1. 10.
  1. 10.]", reward: 5964.0625, lagrangian: 7831.25, baseline: 7035.310546875, advantage: 795.939453125, penalty: 1867.1875, minibatch_loss: -514.7762451171875
batch: 5400, network_service[batch 0]: [3 8 1 2 2 5 3 4 3 6 8 8 1 1 6 2 7 7 8 8]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  0.  1.  1. 10. 10.
 10. 10.]", reward: 5840.625, lagrangian: 7356.25, baseline: 7071.109375, advantage: 285.140625, penalty: 1515.625, minibatch_loss: -209.61448669433594
batch: 5500, network_service[batch 0]: [5 7 8 6 7 6 6 7 8 3 2 4 2 2 1 5 6 8 2 7]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  1.  1.  1.  1. 10.
 10. 10.]", reward: 5903.125, lagrangian: 7340.625, baseline: 7102.44482421875, advantage: 238.18017578125, penalty: 1437.5, minibatch_loss: -138.19972229003906
batch: 5600, network_service[batch 0]: [1 5 4 4 2 8 3 1 1 8 1 2 1 4 2 7 5 4 4 2]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  0.  1.  1. 10. 10.
 10. 10.]", reward: 5964.84375, lagrangian: 7542.96875, baseline: 7130.81982421875, advantage: 412.14892578125, penalty: 1578.125, minibatch_loss: -218.79898071289062
batch: 5700, network_service[batch 0]: [1 7 1 6 5 7 3 1 2 8 2 3 5 4 2 1 5 4 8 8]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  0.  1.  1.  1. 10.
 10. 10.]", reward: 5933.59375, lagrangian: 7074.21875, baseline: 7152.46923828125, advantage: -78.25048828125, penalty: 1140.625, minibatch_loss: -55.7706298828125
batch: 5800, network_service[batch 0]: [2 2 4 3 2 1 2 3 2 2 2 7 6 4 4 7 1 4 8 6]," placement[batch 0]: [11. 11. 11. 12. 12. 12. 12.  3.  2.  2.  0.  0.  0.  0.  1.  0. 10. 10.
 10. 10.]", reward: 5856.25, lagrangian: 7137.5, baseline: 7165.2578125, advantage: -27.7578125, penalty: 1281.25, minibatch_loss: -28.254474639892578
batch: 5900, network_service[batch 0]: [6 5 4 8 2 4 4 8 3 3 4 3 6 7 2 6 1 7 6 2]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  0.  1.  1. 10. 10.
 10. 10.]", reward: 5854.6875, lagrangian: 6870.3125, baseline: 7175.87451171875, advantage: -305.56201171875, penalty: 1015.625, minibatch_loss: 50.301116943359375
batch: 6000, network_service[batch 0]: [2 4 1 5 7 8 7 6 5 1 4 8 7 6 6 7 4 6 6 8]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  2.  2.  2.  0.  0.  0.  0.  1.  1. 10. 10.
 10. 10.]", reward: 5932.8125, lagrangian: 7417.1875, baseline: 7177.638671875, advantage: 239.548828125, penalty: 1484.375, minibatch_loss: -147.68431091308594
batch: 6100, network_service[batch 0]: [1 8 8 1 8 8 6 8 7 4 4 7 5 5 1 2 3 7 5 6]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  2.  0.  0.  1.  1. 10. 10.
 10. 10.]", reward: 5942.1875, lagrangian: 7223.4375, baseline: 7178.685546875, advantage: 44.751953125, penalty: 1281.25, minibatch_loss: -86.9531021118164
batch: 6200, network_service[batch 0]: [1 3 5 7 7 4 1 5 2 2 3 3 8 5 2 5 5 6 7 2]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  0.  0. 10. 10. 10.
 10. 10.]", reward: 5921.875, lagrangian: 7250.0, baseline: 7173.060546875, advantage: 76.939453125, penalty: 1328.125, minibatch_loss: -129.33241271972656
batch: 6300, network_service[batch 0]: [4 5 6 2 5 2 2 5 3 6 4 7 3 6 5 3 5 8 4 3]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  0.  0.  1.  1. 10.
 10. 10.]", reward: 5960.9375, lagrangian: 7085.9375, baseline: 7164.998046875, advantage: -79.060546875, penalty: 1125.0, minibatch_loss: -30.080326080322266
batch: 6400, network_service[batch 0]: [2 7 5 7 8 4 5 3 5 8 4 7 7 7 1 8 7 5 3 2]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  0.  0.  1.  1.  1.  1. 10.
 10.  1.]", reward: 5865.625, lagrangian: 6810.9375, baseline: 7152.95263671875, advantage: -342.01513671875, penalty: 945.3125, minibatch_loss: 33.00223922729492
batch: 6500, network_service[batch 0]: [5 6 5 8 5 1 4 6 3 2 6 1 7 4 4 3 3 3 3 2]," placement[batch 0]: [11. 11. 11. 12. 12.  2.  3.  3.  2.  2.  2.  0.  0.  0.  1.  1.  1. 10.
 10. 10.]", reward: 5966.40625, lagrangian: 7044.53125, baseline: 7135.90576171875, advantage: -91.37451171875, penalty: 1078.125, minibatch_loss: -21.864248275756836
batch: 6600, network_service[batch 0]: [2 6 6 6 5 6 7 7 6 6 8 5 6 7 8 6 5 6 1 3]," placement[batch 0]: [11. 11. 11. 12. 12. 12.  3.  3.  2.  2.  2.  1.  0.  0.  1.  1.  1. 10.
 10. 10.]", reward: 5935.9375, lagrangian: 7123.4375, baseline: 7116.77392578125, advantage: 6.66357421875, penalty: 1187.5, minibatch_loss: -93.77198791503906
